財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区岩淵町５０２−１２,14742930,66,14742930,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区岩淵町５０２−１３,7480549,41,7480549,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区浮間４−２５−３,327584520,3033,327584520,市街化区域,準工業地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区滝野川２−６−４５,356391664,1549,356391664,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区滝野川３−５１−１５外２筆,2160572092,10267,2160572092,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区王子本町２−１８−３,47444045,206,47444045,市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区王子４−１１−２５外１筆,363331063,1288,363331063,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区王子６−７−１５６,599037120,3025,599037120,市街化区域,第一種中高層住居専用地域,60,150,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区西ケ原３−３７−２９,17327062,84,17327062,市街化区域,第一種中高層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都北区豊島８−２５−２４外２筆,16481029,78,16481029,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都板橋区四葉２−２７−９,284290979,1403,284290979,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都板橋区四葉２−２９−２,93840200,399,93840200,市街化区域,第一種中高層住居専用地域,60,200,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都板橋区大山東町３４−１３,289838934,1010,289838934,市街化区域,第二種住居地域,60,300,地方公共団体等において利用
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都板橋区東坂下２−５−１８外１筆,10948065,58,10948065,市街化区域,工業地域,60,200,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都板橋区東坂下２−５−２１,9975746,54,9975746,市街化区域,工業地域,60,200,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都練馬区向山３−１６０９−３７,46484552,180,46484552,市街化区域,第一種低層住居専用地域,50,100,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都練馬区氷川台３−３３５外１筆,131897500,377,131897500,市街化区域,近隣商業地域,80,300,地方公共団体等へ売払
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区佐野１−３３７−１外２筆,149724448,1122,149724448,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区六木２−６０２−１,19747276,275,19747276,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区六木２−６０２−３,66485330,925,66485330,市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区六木２−６４８−３,67714131,626,67714131,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区六木２−６５０−２,20990559,194,20990559,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区六町１−１３０５−７外２筆,158945775,1321,158945775,市街化区域,第一種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区堀之内２−１１−１０外１筆,46368477,297,46368477,市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区扇１−４９１５−１３外１筆,10078186,68,10078186,市街化区域,第一種住居地域,60,300,当分の間入札実施が困難
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区東和３−５−２,118229650,483,118229650,市街化区域,第一種住居地域,60,300,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区綾瀬１−１０８−３２外１筆,3241767,52,3241767,市街化区域,第一種中高層住居専用地域,60,300,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区西綾瀬２−７７７外２筆,139717548,750,139717548,市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区青井５−１００８−１,137136450,538,137136450,市街化区域,準工業地域,60,400,一般競争入札（売残）
財務省,関東財務局,東京財務事務所,一般会計,普通財産,東京都足立区鹿浜２−４２−３,44001700,303,44001700,市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
