省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,機械器具価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立中目黒１丁目児童遊園,東京都目黒区中目黒１−１３−１,目黒区,"9,669,884",294.18,"9,669,884",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,警察法 附則第１２項,碑文谷警察署敷地,東京都目黒区碑文谷４−４０−４,警視庁,"1,012,966,386","1,848.27","1,012,966,386",0,0,0,0,0,0,市街化区域,第一種住居地域,60,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,消防器具置場,東京都目黒区大岡山１−１２７−２２,東京消防庁,"1,392,299",49.8,"1,392,299",0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都立駒沢オリンピック公園,東京都目黒区東が丘２−１２４１−２,東京都,"590,468",99.17,"590,468",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,すずめのお宿緑地公園（近隣）,東京都目黒区碑文谷３−１６−１　外５筆,目黒区,"1,230,898,778","7,240.64","1,226,978,981",0,0,0,"3,919,797",0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,目黒清掃工場,東京都目黒区三田２−３０−４,東京二十三区清掃一部事務組合,"1,869,459,435","14,876.29","1,869,459,435",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立月光原公園,東京都目黒区目黒本町３−１２３−１４,目黒区,"92,124,025",254.61,"92,124,025",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立東山街かど公園,東京都目黒区東山３−１０５８−３５,目黒区,"83,806,248",159.75,"83,806,248",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,連合会福祉事業施設敷地,東京都目黒区東山１−１４０５−１、−２のうち,国家公務員共済組合連合会,"879,217,746","2,881.35","879,176,986",0,0,0,"40,760",0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,なべころ坂緑地公園,東京都目黒区中目黒５−１０３７−９,目黒区,"133,775,619",346.32,"133,775,619",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,目黒区立東山公園,東京都目黒区東山３丁目−１０５８−７　外２筆,目黒区,"1,014,580,242","3,094.36","1,014,580,242",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立中目黒公園,東京都目黒区中目黒２−２８３−２１　外１筆,目黒区,"1,512,992,191","7,358.02","1,512,930,127",0,0,0,"62,064",0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,すみれ児童公園敷地（街区）,東京都大田区南久が原２−１１−１３,大田区,"33,235,571",98.95,"33,235,571",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,久が里児童公園敷地（街区公園）,東京都大田区久が原３−１００１−２,大田区,"74,457,940",205.45,"74,450,709",0,0,0,"7,231",0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,コアラ児童公園（街区公園）,東京都大田区南久が原１−１０１−３,大田区,"66,886,511",175.58,"66,886,511",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,入船児童公園（街区公園）,東京都大田区東嶺町２９−２,大田区,"47,264,592",119.61,"47,264,592",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,警察法 附則第１２項,大森警察署車庫敷地 外,東京都大田区大森中１−２６５１−３　外１筆,警視庁,"69,545,017",167.1,"69,545,017",0,0,0,0,0,0,市街化区域,商業地域 外,80,500
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,山王木原山児童公園（街区）,東京都大田区山王４−１６３０−２,大田区,"135,223,160",411.33,"135,223,160",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,下丸子公園敷地,東京都大田区下丸子４−３１３−２,大田区,"1,514,524,299","5,235.02","1,514,524,299",0,0,0,0,0,0,市街化区域,工業地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立出村児童公園敷地,東京都大田区蒲田本町２−１２−１３,大田区,"99,639,394",379.51,"99,639,394",0,0,0,0,0,0,市街化区域,近隣商業地域 外,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,蒲田本町二丁目公園,東京都大田区蒲田本町二丁目１７−１４,大田区,"840,651,581","2,048.46","840,651,581",0,0,0,0,0,0,市街化区域,近隣商業地域,80,300
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,天沼児童公園（街区）,東京都大田区北馬込２−４９−４,大田区,"125,408,597",426.19,"125,408,596",0,0,0,0,1,0,市街化区域,第一種中高層住居専用地域 外,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防火水槽敷地,東京都大田区千鳥２−２１のうち,東京消防庁,"5,792,730",15.85,"5,792,730",0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立萩中公園敷地（総合）,東京都大田区萩中３−２９９−６５　外２筆,大田区,"36,721,353",218.17,"36,721,353",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,東糀谷三丁目増田橋児童公園敷地（街区）,東京都大田区東糀谷３−２９−３,大田区,"101,020,456",355.77,"101,020,456",0,0,0,0,0,0,市街化区域,工業地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,大森東四丁目第二児童公園敷地,東京都大田区大森東４−４０５０−１６,大田区,"38,000,062",143.36,"38,000,062",0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,三宿病院敷地,東京都目黒区上目黒５−１４４２−１３外,国家公務員共済組合連合会,"2,506,869,417","9,127.90","2,506,869,417",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国家公務員共済組合法 第１２条,三宿病院看護師宿舎敷地,東京都目黒区東山２−１０５８−２２,国家公務員共済組合連合会,"604,672,762","1,271.77","604,672,762",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立世田谷公園敷地,東京都世田谷区池尻１−１４、１−１−２１,世田谷区,"23,650,070,587","78,957.18","23,650,070,587",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,警察法 附則第１２項,警備待機所（池尻住宅）敷地,東京都世田谷区池尻２−１−３３,警視庁,"952,236,963","2,375.07","952,236,963",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,防災資機材格納庫敷地,東京都世田谷区池尻２−１−１１８,東京消防庁,"4,911,787",49.98,"4,911,787",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国家公務員共済組合法 第３６条,職員宿舎敷地,東京都目黒区東山２−１０５８−３２,国家公務員共済組合連合会,"338,963,262",748.32,"338,963,262",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,警察法 附則第１２項,警備待機所（下馬寮）敷地,東京都世田谷区下馬２−２５９−１のうち、３２２−１のうち,警視庁,"527,858,911","1,169.22","527,858,911",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,警察法 附則第１２項,警備待機所三軒茶屋住宅敷地,東京都世田谷区太子堂１−２５９−１５１　外１筆,警視庁,"1,083,663,848","4,078.75","1,083,663,848",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立こどものひろば公園敷地,東京都世田谷区下馬２−２５９−１８２　外１筆,世田谷区,"2,100,545,144","18,811.51","2,100,545,144",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立太子堂１丁目公園敷地,東京都世田谷区太子堂一丁目１−１のうち,世田谷区,"395,376,951",914.05,"395,376,951",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立下馬二丁目広場敷地,東京都世田谷区下馬２−３２２−１２０,世田谷区,"84,487,563",243.38,"84,487,563",0,0,0,0,0,0,市街化区域,第二種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市計画公園敷地（都市緑地）,東京都世田谷区野毛　２−１８９−１,世田谷区,"151,081,790",408.37,"151,081,790",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,40,80
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立池尻見晴らし広場敷地,東京都世田谷区池尻４−４６１−１４２,世田谷区,"344,951,720",852.89,"344,951,720",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,東京財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,区立代田広場敷地,東京都世田谷区代田３−７４５のうち,世田谷区,"199,146,404",513.7,"199,146,404",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,150
