省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
文部科学省,一般会計,公用財産,文化庁,特別史跡　多賀城跡附寺跡,宮城県多賀城市市川字田屋場,宮城県多賀城市川字田屋場５４,"1,997,352",その他,"2,797.32","1,994,471",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,"2,879",2,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　陸奥国分寺跡,宮城県仙台市若林区木ノ下６９,宮城県仙台市若林区木の下６９,"66,410,662",その他,"9,515.35","66,410,662",1963.1.10,所属替,市街化区域,第二種住居地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,天然記念物　陸前江ノ島のウミネコおよびウトウ繁殖地,宮城県牡鹿郡女川町江ノ島字荒薮小島,宮城県牡鹿郡女川町江ノ島字荒藪小島１,"2,756,712",その他,"14,386.33","2,756,712",1963.1.10,所属替,都市計画区域外,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,天然記念物　小原の材木岩,宮城県白石市小原字清水,宮城県白石市小原字清水３４,"182,003",その他,"3,338.84","182,003",1963.1.10,所属替,都市計画区域外,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,天然記念物　芝谷地湿原植物群落,秋田県大館市釈迦内字ヲコハ５０,秋田県大館市釈迦内字ヲコハ５０,"1,563,252",その他,"11,188.76","1,563,252",1963.1.10,所属替,都市計画区域外,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　新地貝塚附手長明神社跡,福島県相馬郡新地町小川字貝塚西,福島県相馬郡新地町小川字貝塚西５１,"188,150",その他,"1,048.73","188,150",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,天然記念物　賢沼ウナギ生息地,福島県いわき市平沼ノ内字代の下,福島県いわき市平沼ノ内字代の下１０２,"951,659",その他,"21,818.18","951,659",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,天然記念物　駒止湿原,福島県大沼郡昭和村大芦字大山,福島県大沼郡昭和村大芦字大山４９０３−５,"899,556",その他,"333,923.00","899,556",1976.3.31,所管換,都市計画区域外,都市計画用途地域指定なし,,,,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　愛宕山古墳,茨城県水戸市愛宕町,茨城県水戸市愛宕町２１３２−１,"127,147",その他,"4,171.90","58,301",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,60,200,0,,0,0,0,0,0,,,,0,0,0,,,"68,846",0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　舟塚山古墳,茨城県石岡市北根本字舟塚根５９６外,茨城県石岡市北根本字舟塚根５９６,"34,228",その他,"13,582.26","34,228",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,特別史跡　常陸国分尼寺跡,茨城県石岡市大字石岡字尼寺ヶ原８８３９−２外,茨城県石岡市大字石岡字尼寺ヶ原８８３９−２,"1,044",その他,294.21,"1,044",1963.1.10,所属替,市街化区域,第二種中高層住居専用地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　関城跡,茨城県筑西市関館字内館,茨城県筑西市関館字内館６４,122,その他,181.81,122,1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　下野国分寺跡,栃木県下野市国分甲字東薬師堂,栃木県下野市国分甲字東薬師堂８６９,"651,754",その他,"4,366.94","651,754",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　二子山古墳（１）,群馬県前橋市文京町,群馬県前橋市文京町３丁目１５７−３,"4,179,750",その他,"6,756.71","4,179,750",1963.1.10,所属替,市街化区域,第一種住居地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　二子山古墳（２）,群馬県前橋市総社町植野字二子山,群馬県前橋市総社町植野字二子山３６８,"3,195,574",その他,"5,166.94","3,195,574",1963.1.10,所属替,市街化区域,第一種中高層住居専用地域,60,200,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　七輿山古墳,群馬県藤岡市上落合七輿,群馬県藤岡市上落合七輿８３１−１,"1,645,403",その他,"11,996.69","1,645,403",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,特別史跡　多胡碑,群馬県高崎市池字御門,群馬県高崎市池字御門１０９５,"3,207,435",その他,"2,691.73","3,207,435",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,特別史跡　金井沢碑,群馬県高崎市山名町字金井沢,群馬県高崎市山名町字金井沢２３３４,"34,818",その他,255.96,"34,818",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,特別史跡　山上碑および古墳,群馬県高崎市山名町字山神谷２１０４,群馬県高崎市山名町字山神谷２１０４,"115,926",その他,845.93,"115,926",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,天然記念物　成東・東金食虫植物群落,千葉県山武市島字畑田,千葉県山武市島字畑田４６４−８,"3,952,426",その他,"31,194.15","3,952,426",1963.1.10,所属替,市街化調整区域,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
文部科学省,一般会計,公用財産,文化庁,史跡　武蔵国分寺跡,東京都国分寺市西元町２丁目,東京都国分寺市西元町２−１６１２,"69,185,171",その他,"5,321.41","69,185,171",1963.1.10,所属替,市街化区域,第一種低層住居専用地域,30,60,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
