省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
農林水産省,一般会計,公用財産,生産局,家畜改良センター鳥取牧場宿舎,鳥取県東伯郡琴浦町大字赤碕１７７９,鳥取県東伯郡琴浦町大字赤碕１７７９,"300,009,279",宿舎,"21,292.69","174,962,033",1959.4.1,所管換,都市計画区域外,都市計画用途地域指定なし,70,400,1,宿舎,3,759.84,"1,397.76","108,559,602",11,宿舎,ＲＣ,2,475,919,"84,087,395",2008.3.27,新築,0,"16,487,644",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター熊本牧場宿舎,熊本県玉名市大字横島字仮田３９１６—１,熊本県玉名市大字横島３９１６−１,"123,893,066",宿舎,"4,078.60","23,215,391",1994.3.31,所管換,都市計画区域外,都市計画用途地域指定なし,70,400,10,宿舎,4,526.41,"1,703.79","97,518,661",10,宿舎,ＲＣ,0,392.46,"1,569.84","90,413,895",1995.3.22,所管換,"838,101","2,320,913",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター宮崎牧場東宿舎,宮崎県小林市大字細野,宮崎県小林市大字細野５２３９−１ほか,"136,283,066",宿舎,"25,880.89","58,646,096",1959.4.1,購入,都市計画区域外,都市計画用途地域指定なし,70,400,2,宿舎,44,"1,747.82","2,740.01","74,354,448",32,宿舎,ＲＣ,0,286.61,829.81,"44,213,903",1995.3.10,新築,"209,230","3,073,292",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,生産局,家畜改良センター十勝牧場宿舎,北海道河東郡音更町駒場並木８−２,北海道河東郡音更町駒場並木８−２,"144,901,587",,0,0,,,,,,,,宿舎,9,420.07,995.22,"99,712,288",13,宿舎,ＲＣ,3,119.99,359.97,"36,162,639",2011.3.25,新築,0,"45,189,299",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,共同利用施設,茨城県つくば市観音台２—１—９,茨城県つくば市観音台２丁目１−９,"7,065,817,120",庁舎等,"162,096.41","3,890,782,543",1986.3.17,所管換,市街化区域,第二種住居地域,60,200,13,事務庁舎,32,"18,319.63","44,335.90","1,719,945,490",0,事務庁舎,ＲＣ,3,679.62,"1,902.25","290,280,207",2002.11.8,新築,"29,536,484","1,425,552,603",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,柳橋揚水機場,茨城県つくば市藤本２—３,茨城県つくば市藤本２−３,"214,135,554",庁舎等,"6,279.17","194,081,305",1974.12.18,所管換,市街化区域,第二種住居地域,60,200,1,試験研究施設,3,161.13,161.13,"2,976,891",0,試験研究施設,ＲＣ,1,150.06,150.06,"2,839,045",1977.3.31,所管換,"741,507","16,335,851",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,補助揚水機場,茨城県土浦市上高津館下４６２—２,茨城県土浦市上高津館下４６２−２,"3,474,982",,0,0,,,,,,,,試験研究施設,1,35.88,58.11,"391,348",0,試験研究施設,Ｂ,1,35.88,58.11,"391,348",1977.10.31,所管換,0,"3,083,634",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,羊ヶ丘宿舎,北海道札幌市豊平区羊ヶ丘１—３６,北海道札幌市豊平区羊ヶ丘１,"735,619,785",宿舎,"86,892.69","305,862,268",1922.4.1,用途変更,市街化調整区域,都市計画用途地域指定なし,70,400,2,宿舎,52,"4,467.68","9,650.15","404,827,917",24,宿舎,ＲＣ,1,489.42,"1,816.80","126,155,025",2001.8.1,新築,"250,699","24,678,901",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,芽室宿舎,北海道河西郡芽室町東２条南５—１—１,北海道河西郡芽室町東２条南５−１,"339,953,018",宿舎,"14,841.00","137,739,321",1961.3.31,所属替,市街化区域,第一種低層住居専用地域,40,60,46,宿舎,14,"1,819.59","4,258.85","200,170,052",24,宿舎,ＲＣ,1,340.95,"1,014.03","47,148,549",1996.3.8,新築,0,"2,043,645",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,盛岡宿舎,岩手県盛岡市下厨川字厨川２—４—９８,岩手県盛岡市下厨川赤平４,"647,571,392",宿舎,"21,526.86","548,181,489",1907.7.10,購入,市街化調整区域,都市計画用途地域指定なし,70,400,6,宿舎,10,"1,967.38","5,186.73","86,249,914",0,宿舎,ＲＣ,1,411.72,"1,218.24","21,726,223",1977.6.8,引受,"178,333","12,961,656",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,大仙宿舎,秋田県大仙市四ッ屋字上古道４５—１,秋田県大仙市四ツ屋字上古道４５−１,"160,023,897",宿舎,"3,752.39","30,019,120",1968.3.23,購入,非線引,都市計画用途地域指定なし,70,400,13,宿舎,8,635.49,"1,961.67","118,410,832",24,宿舎,ＳＲＣ,1,521.52,"1,847.70","117,295,272",2000.8.24,新築,"75,389","11,518,556",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,福島宿舎,福島県福島市荒井北３丁目１１−２,福島県福島市荒井北３丁目１１−２,"242,686,239",宿舎,"3,838.32","100,552,469",2009.3.31,報告洩,市街化区域,第一種中高層住居専用地域,60,200,30,宿舎,4,674.28,"2,347.15","126,686,032",35,宿舎,ＲＣ,1,287.34,"1,126.40","101,497,158",2001.2.26,所管換,"728,393","14,719,345",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,常陸大宮宿舎,茨城県常陸大宮市南町３１０１—１３１,茨城県常陸大宮市南町３１０１−１１,"42,470,115",宿舎,"1,191.39","16,492,411",1983.12.1,所属替,非線引,準住居地域,60,200,18,宿舎,2,168.84,447.39,"25,123,940",6,宿舎,ＲＣ,1,164.04,442.59,"24,846,578",1996.3.18,新築,0,"853,764",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,那須塩原第１宿舎,栃木県那須塩原市千本松７１８—１５,栃木県那須塩原市千本松７１８,"26,439,201",宿舎,"2,895.86","26,439,201",1970.10.1,所属替,非線引,都市計画用途地域指定なし,70,400,0,,0,0,0,0,0,,,,0,0,0,,,0,0,0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,那須塩原第２宿舎,栃木県那須塩原市千本松８００—３５,栃木県那須塩原市千本松８００,"187,876,792",宿舎,"8,582.00","84,017,780",1970.10.1,所属替,非線引,都市計画用途地域指定なし,70,400,4,宿舎,4,599.9,"1,686.30","90,974,003",24,宿舎,ＲＣ,1,281.14,824.34,"41,223,132",1994.7.28,新築,"44,861","12,840,148",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,小淵沢宿舎,山梨県北杜市小淵沢町６５８５,山梨県北杜市小淵沢町６５８５,"30,610,504",宿舎,"1,416.86","15,055,554",1931.7.14,寄附,都市計画区域外,都市計画用途地域指定なし,60,200,11,宿舎,4,178.63,312.84,"15,280,920",1,宿舎,ＳＲＣ,1,146.82,281.03,"14,384,879",1994.11.14,新築,"247,237","26,793",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,小諸宿舎,長野県小諸市大字加増字中原８５２—１,長野県小諸市加増８３２−１,"17,325,746",宿舎,"1,464.44","16,879,135",1965.12.16,購入,非線引,都市計画用途地域指定なし,70,400,3,宿舎,4,186.31,186.31,"320,237",1,宿舎,その他,1,14.42,14.42,"320,234",2009.3.25,新築,0,"126,374",0,0,0,0,0,0,0,0
農林水産省,一般会計,公用財産,農林水産技術会議事務局,興津宿舎,静岡県静岡市清水区興津本町字浅間前３１８−４,静岡県静岡市清水区興津本町字浅間前３１８−４,"145,801,766",宿舎,"3,577.49","135,229,122",1961.12.1,所属替,市街化区域,第一種住居地域,60,200,9,宿舎,5,660.66,660.66,"4,382,793",10,宿舎,Ｂ,1,144.26,144.26,"4,382,789",1981.3.31,新築,"2,965","6,186,886",0,0,0,0,0,0,0,0
