省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
最高裁判所,一般会計,公用財産,東京高等裁判所,東京高等・地方裁判所中目黒分室（仮称）,東京都目黒区中目黒二丁目３１０番１外,東京都目黒区,"2,326,477,903",庁舎,"8,257.67","2,279,116,920",2015.9.30,所管換（無償）,市街化区域,第二種中高層住居専用地域,60,200,31,事務庁舎,14,"1,485.39","5,269.27","44,414,534",0,,ＲＣ,3,361,"1,227.00","24,556,825",2015.9.30,所管換（無償）,"183,031","2,763,418",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,大阪高等・地方・簡易裁判所合同庁舎,大阪府大阪市北区西天満２—１—１３,大阪府大阪市北区西天満２丁目１−１０,"18,629,096,934",庁舎等,"23,565.78","9,764,787,298",M21.12.27,購入,市街化区域,商業地域,80,400,99,事務庁舎　外,9,"9,942.25","93,958.23","6,347,345,729",0,庁舎本館,ＲＣ,11,"5,025.05","50,431.21","2,001,005,600",1972.3.25,新築,"10,290,357","2,506,673,550",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,裁判所職員総合研修所大阪分室,大阪府吹田市桃山台５—３—３,大阪府吹田市桃山台５丁目３−Ｄ２７−１０１,"615,264,697",庁舎等,"4,848.70","581,844,000",1972.12.14,所管換,市街化区域,第一種中高層住居専用地域,60,200,14,事務庁舎　外,1,681.73,"1,363.47","29,941,038",0,庁舎,ＲＣ,2,681.73,"1,363.47","29,941,038",1972.12.5,所管換,"236,203","3,243,456",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,大阪府大阪市天王寺区,大阪府大阪市天王寺区,"1,053,982,847",宿舎,"2,934.08","1,028,248,336",1948.10.1,購入,市街化区域,第二種住居地域,80,300,23,宿舎　外,5,542.39,"2,110.19","24,977,669",24,宿舎,ＲＣ,4,174.9,697.5,"8,280,737",1968.3.31,新築,0,"756,842",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,大阪府大阪市北区,大阪府大阪市北区,"1,551,476,416",宿舎,"3,239.12","1,422,064,375",1960.3.30,換地,市街化区域,商業地域,80,400,23,宿舎　外,4,779.49,"2,998.20","75,422,594",34,宿舎,ＲＣ,3,413.05,"1,564.36","54,758,356",1950.9.30,新築,"36,783","53,952,664",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,大阪府豊中市,大阪府豊中市,"695,473,379",宿舎,"4,473.09","480,620,101",1958.9.11,交換,市街化区域,第一種中高層住居専用地域,60,200,32,宿舎　外,5,830.69,"2,894.63","178,033,806",29,宿舎,ＲＣ,4,292.68,"1,153.32","67,795,817",2002.3.29,所管換,"4,199,070","32,620,402",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,兵庫県西宮市,兵庫県西宮市,"456,089,123",宿舎,"1,513.26","370,072,272",1986.3.31,所属替,市街化区域,第一種住居地域,60,200,47,宿舎　外,3,364.78,"1,433.50","81,980,718",16,宿舎,ＲＣ,4,178.12,712.48,"40,814,349",1998.3.25,所管換,"901,071","3,135,062",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,兵庫県神戸市中央区,兵庫県神戸市中央区,"148,276,098",宿舎,814.5,"136,836,000",1988.5.25,所属替,市街化区域,第一種中高層住居専用地域,60,200,36,宿舎　外,2,188.78,589.37,"8,974,174",6,宿舎,ＲＣ,3,183.33,583.92,"8,941,520",1980.4.1,所属替,"1,966,168","499,756",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,京都府京都市伏見区,京都府京都市伏見区,"47,037,150",,0,0,,,,,,,,宿舎　外,3,663.16,"1,972.40","45,452,026",24,宿舎,ＲＣ,3,335.23,"1,005.69","23,096,138",1983.3.25,所管換,0,"1,585,124",0,0,0,0,0,0,0,0
最高裁判所,一般会計,公用財産,大阪高等裁判所,宿舎,大阪府堺市中区,大阪府堺市中区,"122,948,914",宿舎,877.32,"102,295,512",1986.7.28,交換,市街化区域,近隣商業地域,80,300,32,宿舎　外,2,177.77,851,"19,497,229",10,宿舎,ＲＣ,5,169.23,842.46,"19,377,818",1987.3.26,新築,0,"1,156,173",0,0,0,0,0,0,0,0
