省庁名,会計名,分類種類名,部局名,口座名,登記上の表示,住居表示,口座別合計価格　（円）,土地用途,土地合計数量　（u）,土地合計価格　（円）,土地取得年月日,土地取得事由,都市計画区域,用途地域,建ぺい率,容積率,法定容積率に対する利用率,建物用途,棟数,建物合計数量（建）　（u）,建物合計数量（延）　（u）,建物合計価格　（円）,宿舎戸数,主要建物用途,構造,階数,主要建物数量（建）　（u）,主要建物数量（延）　（u）,主要建物価格　（円）　,主要建物取得年月日,主要建物取得事由,立木竹価格　（円）,工作物価格　（円）,船舶数量,船舶価格　（円）,航空機数量,航空機価格　（円）,地上権等数量,地上権等価格　（円）,特許権等数量,特許権等価格　（円）
国土交通省,一般会計,公用財産,国土地理院,田子験潮場,静岡県賀茂郡西伊豆町字田子１１０１—１０２,静岡県賀茂郡西伊豆町字田子１１０１—１０２,"4,410,584",,0,0,,,,,,,,その他,1,13,13,"544,975",0,験潮場,ＲＣ,1,13,13,"544,975",1977.3.29,新築,0,"3,865,609",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,焼津験潮場,静岡県焼津市中港６—１２１８地先,静岡県焼津市中港６—１２１８地先,"2,035,916",,0,0,,,,,,,,その他,1,12.99,12.99,"458,813",0,験潮場,ＲＣ,1,12.99,12.99,"458,813",1977.3.31,新築,0,"1,577,103",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,鬼崎験潮場,愛知県常滑市港町２丁目地先,愛知県常滑市港町２丁目地先,"1,042,147",,0,0,,,,,,,,,0,0,0,0,0,,,,0,0,0,,,0,"1,042,147",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,柏崎験潮場,新潟県柏崎市鯨波字上町１８地先,新潟県柏崎市,"1,632,321",,0,0,,,,,,,,その他,1,8.75,8.75,1,0,験潮場,ＲＣ,1,8.75,8.75,1,1977.8.26,種目変更,0,"1,632,320",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,小木験潮場,新潟県佐渡市小木町１９４７番地先,新潟県佐渡市小木町１９４７番地先小木港内,"10,958,096",,0,0,,,,,,,,その他,1,28.8,28.8,"8,186,908",0,験潮場,ＲＣ,1,28.8,28.8,"8,186,908",1994.12.10,新築,0,"2,771,188",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,輪島験潮場,石川県輪島市輪島崎町,石川県輪島市輪島崎町,"1,585,173",,0,0,,,,,,,,その他,1,5.01,5.01,1,0,験潮場,ＲＣ,1,5.01,5.01,1,1977.8.26,種目変更,0,"1,585,172",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,三国験潮場,福井県坂井市梶４１字殿ノ山地先,福井県坂井市梶４１字殿ノ山地先,"2,054,409",,0,0,,,,,,,,その他,1,8.75,8.75,1,0,験潮場,ＲＣ,1,8.75,8.75,1,1977.8.26,種目変更,0,"2,054,408",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,海南験潮場,和歌山県海南市冷水,和歌山県海南市冷水海南港内,"3,853,693",,0,0,,,,,,,,その他,1,9,9,1,0,験潮場,ＲＣ,1,9,9,1,1977.8.26,種目変更,0,"3,853,692",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,田後験潮場,鳥取県岩美郡岩美町大字田後,鳥取県岩美郡岩美町大字田後田後港内,"6,368,903",,0,0,,,,,,,,その他,1,10.56,10.56,1,0,験潮場,ＲＣ,1,10.56,10.56,1,1977.8.26,種目変更,0,"6,368,902",0,0,0,0,0,0,0,0
国土交通省,一般会計,公用財産,国土地理院,須佐験潮場,山口県萩市須佐字瓦浴４８９１—１地先,山口県萩市須佐字瓦浴４８９１—１地先,"6,385,834",,0,0,,,,,,,,その他,1,12.69,12.69,"3,908,609",0,験潮場,ＲＣ,1,12.69,12.69,"3,908,609",1991.12.26,新築,0,"2,477,225",0,0,0,0,0,0,0,0
