省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,茨城県稲敷郡阿見町うずら野１−１２−１外１筆,"83,612,876","5,430.81","83,612,876",市街化区域,第一種低層住居専用地域,40,80,一般競争入札（未実施）
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,茨城県稲敷郡阿見町中央６−６１０−１外１筆,"44,548,532","5,517.15","44,548,532",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,茨城県稲敷郡阿見町大字吉原字六拾塚３５６５−３,"20,035,690","1,833.81","20,035,690",市街化区域,第一種低層住居専用地域,40,60,当分の間入札実施が困難
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,茨城県稲敷郡阿見町大字実穀字寺子１６７６−８外１筆,"3,468,682",375.3,"3,468,682",市街化区域,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,茨城県稲敷郡阿見町大字曙４０５先,"24,288",495.86,"24,288",市街化区域,第二種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,茨城県稲敷郡阿見町大字石川字久保前９１４−２,"1,488,159",290.48,"1,488,159",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,関東財務局,水戸財務事務所,一般会計,普通財産,茨城県結城郡八千代町大字若字向根曽１２３６,"12,626,644",961.55,"12,626,644",市街化区域,第二種低層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市上横田町字大房林７０３−２１外,"4,667,387",208.14,"4,667,387",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市上横田町字大房林７０３−５８,"6,568,911",187.48,"6,568,911",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市上横田町字門石原７１２−４９外１筆,"12,607,173",328.5,"12,607,173",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市不動前３−８６３−２９,"5,762,140",140.54,"5,762,140",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市今泉町字高尾神８４７−２７,"3,465,958",87.12,"3,465,958",市街化区域,準工業地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市今泉１−２４−１,"5,680,693",106.71,"5,680,693",市街化区域,商業地域,80,400,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市元今泉１−５−１,"4,233,337",92.49,"4,233,337",市街化区域,商業地域,80,400,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市南高砂町２５８４−１外１筆,"9,110,144",221.12,"9,110,144",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市大谷町字岩渕１１０１−１０,"7,013,671",382.15,"7,013,671",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市宝木町一丁目字六軒６６−７,"6,400,693",172.36,"6,400,693",市街化区域,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市宝木町二丁目字西岡１０７７−１０,"130,127,634","5,561.01","130,127,634",市街化区域,第一種低層住居専用地域,40,60,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市宝木町二丁目字西岡１１０１−３０外２筆,"4,100,989",267.72,"4,100,989",市街化区域,第一種低層住居専用地域,40,60,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市宝木町１丁目字六軒６２−１５,"2,132,912",164.13,"2,132,912",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市宮原４−１７７８−７,"13,176,274",330.07,"13,176,274",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市宮本町４３４−１２１,"397,758",104.27,"397,758",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市富士見町３７−１９のうち,"61,964,285","2,447.15","61,964,285",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市富士見町３７−１９のうち外１筆,"95,075,008","2,583.56","95,075,008",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市富士見町３７−２４,"61,573,760","1,342.09","61,573,760",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市富士見町３７−２９,"40,135,116","1,194.81","40,135,116",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市富士見町３７−９,"5,779,725",166.27,"5,779,725",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市山本１−３２１−１外１筆,"47,563,026","1,151.47","47,563,026",市街化区域,第一種低層住居専用地域,50,80,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市峰３−２８１−１,"4,924,197",121.75,"4,924,197",市街化区域,第二種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市平出町字上野３７９８−７,"3,310,000",108.21,"3,310,000",市街化区域,工業地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市平松本町字下並塚８１１−７８外４筆,"30,212,694","1,283.30","30,212,694",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市平松本町字下並塚８１８−２外３筆,"34,446,159",974.95,"34,446,159",市街化区域,第二種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市徳次郎町字高谷原７−８,"9,050,938",436.25,"9,050,938",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市戸祭町字兎田２６３４−１１,"228,827,130","2,924.57","228,827,130",市街化区域,準住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市新富町３７７−６,"13,139,950",433.09,"13,139,950",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市末広２−２４１２−１外１筆,"41,712,449",929.78,"41,712,449",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市東峰町字峰境３０８０−４,"63,521,736","1,548.27","63,521,736",市街化区域,第二種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市江曽島町字上原１０５０−１外８筆,"23,811,523",538.15,"23,811,523",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市簗瀬１−２１１３−１外１筆,"3,985,497",223.9,"3,985,497",市街化区域,準工業地域,60,200,直ちに入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市簗瀬２−１７０７−１１外１筆,"21,893,561",592.49,"21,893,561",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市緑３−２１６４−３２外１筆,"10,705,025",212.17,"10,705,025",市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市緑３−２１６４−３４,"6,047,719",112.75,"6,047,719",市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市緑３−２１６４−３５,"4,930,174",111.74,"4,930,174",市街化区域,第二種中高層住居専用地域,60,200,当分の間入札実施が困難
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市若草１−８９９−２０,"84,994,604","2,307.88","84,994,604",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
財務省,関東財務局,宇都宮財務事務所,一般会計,普通財産,栃木県宇都宮市若草２−１０５−２５外３筆,"48,655,975","1,259.67","48,655,975",市街化区域,第二種中高層住居専用地域,60,200,一般競争入札（未実施）
